aX,aY,aZ,gX,gY,gZ,gesture
0.37,0.425,0.812,2.502,-4.15,2.625,2
0.369,0.399,0.828,5.432,-3.845,2.319,2
0.372,0.371,0.84,5.493,-3.54,2.502,2
0.375,0.358,0.846,3.357,-3.052,3.479,2
0.377,0.369,0.842,1.099,-2.869,4.028,2
0.374,0.386,0.837,-0.732,-2.563,4.15,2
0.377,0.392,0.834,-1.892,-1.892,3.906,2
0.383,0.388,0.84,-2.441,-1.282,3.845,2
0.386,0.383,0.843,-3.357,-0.732,4.578,2
0.398,0.39,0.841,-4.333,0.122,5.249,2
0.406,0.397,0.836,-5.859,0.488,6.226,2
0.408,0.397,0.824,-6.775,0.427,6.775,2
0.406,0.407,0.807,-7.141,0.305,6.958,2
0.404,0.421,0.789,-6.775,0.366,6.897,2
0.399,0.432,0.779,-5.493,0.122,6.775,2
0.396,0.432,0.77,-3.479,-0.122,6.592,2
0.395,0.428,0.778,-1.648,-0.183,6.958,2
0.393,0.424,0.79,-1.282,-0.671,7.568,2
0.387,0.409,0.797,-1.709,-1.038,7.751,2
0.379,0.397,0.802,-3.662,-1.404,8.179,2
0.367,0.404,0.811,-6.836,-1.587,8.667,2
0.353,0.411,0.814,-9.583,-1.526,8.362,2
0.35,0.432,0.815,-11.169,-0.977,8.24,2
0.349,0.448,0.805,-11.597,-0.549,7.568,2
0.348,0.457,0.793,-10.498,-0.061,6.592,2
0.345,0.463,0.784,-9.399,0.549,5.371,2
0.348,0.461,0.785,-8.057,0.854,4.456,2
0.35,0.447,0.79,-6.226,1.221,3.357,2
0.354,0.441,0.78,-4.333,1.77,2.319,2
0.362,0.448,0.779,-2.808,2.075,1.648,2
0.365,0.443,0.786,-2.014,1.77,1.343,2
0.366,0.426,0.786,-1.282,1.892,0.854,2
0.371,0.422,0.786,-0.854,1.831,0.916,2
0.377,0.423,0.785,-0.793,1.831,1.038,2
0.383,0.418,0.774,-0.122,1.404,0.732,2
0.383,0.415,0.768,0.488,0.732,0.427,2
0.383,0.424,0.771,1.038,0.61,0.793,2
0.387,0.427,0.777,1.953,0.61,1.343,2
0.387,0.414,0.788,2.808,0.488,1.404,2
0.385,0.407,0.792,2.258,0.183,1.648,2
0.388,0.414,0.79,1.099,-0.183,2.136,2
0.384,0.425,0.794,-0.305,-0.732,2.258,2
0.377,0.437,0.8,-1.038,-1.282,2.075,2
0.375,0.446,0.806,-0.305,-1.099,1.953,2
0.376,0.445,0.806,1.099,-0.61,1.831,2
0.23,-0.584,1.34,19.592,7.812,12.268,2
0.242,-0.621,1.407,13.916,16.052,17.273,2
0.264,-0.682,1.452,2.014,21.729,20.142,2
0.28,-0.711,1.471,-15.869,24.292,23.987,2
0.285,-0.678,1.46,-35.461,24.292,29.724,2
0.25,-0.614,1.447,-52.673,25.94,35.522,2
0.242,-0.533,1.408,-66.101,30.64,39.612,2
0.25,-0.469,1.355,-73.73,35.095,44.189,2
0.241,-0.429,1.3,-75.806,40.283,48.096,2
0.221,-0.372,1.245,-73.975,45.715,51.697,2
0.224,-0.313,1.193,-69.641,52.185,55.115,2
0.23,-0.269,1.145,-64.819,58.35,57.068,2
0.253,-0.261,1.097,-59.937,64.209,59.692,2
0.269,-0.255,1.052,-55.969,67.2,62.073,2
0.286,-0.241,1.009,-54.199,68.542,64.209,2
0.306,-0.222,0.977,-55.359,67.627,65.43,2
0.319,-0.199,0.941,-59.387,64.941,66.223,2
0.324,-0.18,0.906,-64.88,61.096,66.833,2
0.337,-0.201,0.882,-70.862,56.58,67.2,2
0.327,-0.215,0.862,-75.806,51.208,67.139,2
0.312,-0.199,0.836,-80.627,45.898,66.895,2
0.294,-0.174,0.811,-85.449,41.382,65.857,2
0.28,-0.152,0.79,-90.027,38.391,65.735,2
0.271,-0.135,0.779,-92.773,35.706,66.162,2
0.26,-0.118,0.773,-92.468,33.508,66.772,2
0.253,-0.091,0.76,-89.6,32.898,67.444,2
0.274,-0.044,0.748,-84.717,33.325,69.214,2
0.258,-0.016,0.757,-79.895,33.752,69.58,2
0.265,0.014,0.758,-75.623,37.781,70.313,2
0.296,0.014,0.764,-71.655,39.795,71.228,2
0.303,0.019,0.757,-68.665,39.307,74.28,2
0.295,0.035,0.742,-67.322,38.452,76.05,2
0.288,0.052,0.725,-66.528,37.17,76.111,2
0.287,0.074,0.705,-66.04,36.316,76.111,2
0.295,0.103,0.684,-66.223,35.095,75.867,2
0.301,0.135,0.675,-67.322,33.02,74.707,2
0.302,0.163,0.662,-67.81,30.029,73.242,2
0.28,0.186,0.65,-67.139,26.55,71.045,2
0.255,0.21,0.637,-65.979,25.146,69.519,2
0.261,0.233,0.619,-63.965,26.489,69.092,2
0.303,0.253,0.607,-60.852,27.71,68.054,2
0.297,0.269,0.606,-58.716,25.94,65.796,2
0.276,0.285,0.607,-56.519,23.437,63.293,2
0.27,0.288,0.614,-55.054,22.095,60.791,2
0.262,0.293,0.613,-53.894,21.179,57.556,2
0.271,0.313,0.608,-52.002,20.508,54.871,2
0.279,0.352,0.59,-47.668,19.226,52.307,2
0.268,0.393,0.584,-43.884,17.029,49.194,2
0.271,0.441,0.576,-39.795,15.32,46.204,2
0.271,0.456,0.595,-34.851,13.184,42.847,2
0.273,0.434,0.62,-29.785,12.207,39.856,2
0.285,0.414,0.645,-24.78,11.475,37.231,2
0.29,0.398,0.676,-20.508,10.986,34.668,2
0.295,0.384,0.706,-17.212,10.62,32.471,2
0.296,0.385,0.713,-14.099,10.132,30.09,2
0.318,0.384,0.726,-11.841,10.193,27.771,2
0.334,0.375,0.735,-10.864,10.071,25.635,2
0.334,0.376,0.744,-10.254,9.216,23.621,2
0.341,0.381,0.767,-11.353,8.606,22.461,2
0.358,0.381,0.775,-12.817,8.24,21.606,2
0.37,0.387,0.787,-15.442,7.996,20.63,2
0.376,0.404,0.795,-18.188,7.69,20.02,2
0.382,0.421,0.798,-18.066,7.202,19.043,2
0.373,0.421,0.797,-14.221,7.263,17.456,2
0.377,0.427,0.784,-7.385,8.667,15.991,2
0.394,0.436,0.774,0.488,10.315,14.893,2
0.41,0.433,0.775,6.775,11.475,13.611,2
0.419,0.421,0.783,10.864,11.475,12.451,2
0.421,0.403,0.784,11.23,10.742,12.085,2
0.419,0.398,0.773,8.423,9.644,12.329,2
0.422,0.413,0.763,3.296,8.24,13,2
0.423,0.43,0.759,-2.075,6.165,13.184,2
0.412,0.438,0.763,-6.592,3.967,12.939,2
0.408,0.457,0.771,-11.108,2.808,12.634,2
0.401,0.479,0.776,-14.343,1.404,12.146,2
0.397,0.502,0.771,-15.442,0.183,10.742,2
0.391,0.524,0.778,-14.954,-0.916,9.094,2
0.389,0.534,0.792,-13.855,-2.075,7.202,2
0.377,0.52,0.802,-12.329,-3.052,5.127,2
0.371,0.515,0.811,-8.911,-3.052,3.967,2
0.389,0.512,0.814,-4.944,-1.709,2.93,2
0.398,0.49,0.814,-1.343,-1.404,1.16,2
0.399,0.461,0.823,0.244,-2.075,-0.427,2
0.398,0.44,0.827,-0.488,-2.747,-1.343,2
0.393,0.425,0.821,-2.38,-3.296,-1.77,2
0.392,0.423,0.816,-3.784,-2.869,-1.77,2
0.394,0.424,0.808,-4.639,-1.892,-1.404,2
0.401,0.415,0.802,-4.639,-0.977,-1.099,2
0.407,0.404,0.796,-3.967,-0.366,-0.977,2
0.416,0.402,0.787,-2.808,-0.061,-0.977,2
0.422,0.402,0.781,-1.221,0.183,-1.099,2
0.432,0.394,0.764,0.732,0,-1.038,2
0.438,0.378,0.756,1.587,-0.305,-0.61,2
0.443,0.372,0.755,0.916,-0.549,0.427,2
0.437,0.383,0.756,-0.549,-1.587,1.465,2
0.426,0.392,0.758,-2.441,-2.747,2.197,2
0.418,0.403,0.761,-4.211,-3.479,2.93,2
0.412,0.412,0.77,-5.188,-3.784,3.54,2
0.406,0.418,0.774,-5.066,-3.723,3.906,2
0.405,0.422,0.779,-4.15,-3.174,4.333,2
0.402,0.426,0.778,-2.808,-2.808,4.7,2
0.399,0.426,0.774,-1.892,-2.563,4.7,2
0.397,0.423,0.775,-1.892,-2.38,4.7,2
0.387,0.421,0.773,-2.625,-2.258,4.578,2
0.38,0.417,0.773,-2.93,-2.197,4.333,2
0.372,0.42,0.78,-2.991,-1.77,4.15,2
0.373,0.432,0.796,-2.258,-0.61,4.211,2
0.38,0.435,0.802,-0.671,0.366,3.357,2
0.388,0.433,0.802,1.16,1.404,2.319,2
0.391,0.43,0.802,1.648,1.831,1.709,2
0.39,0.425,0.795,1.221,1.953,1.038,2
0.388,0.424,0.785,-0.061,2.258,0.916,2
0.389,0.434,0.773,-1.343,2.319,0.732,2
0.394,0.434,0.766,-1.953,2.319,0.366,2
0.395,0.432,0.759,-1.892,2.075,-0.183,2
0.393,0.438,0.763,-1.465,1.831,-0.244,2
0.397,0.448,0.772,-0.244,1.831,0.061,2
0.408,0.45,0.784,1.892,1.953,0.122,2
0.419,0.448,0.786,3.662,1.892,0.122,2
0.172,-0.497,1.402,-34.973,-12.512,9.155,2
0.155,-0.386,1.303,-29.785,-10.498,14.343,2
0.113,-0.466,1.289,-19.775,-6.714,19.348,2
0.119,-0.596,1.346,-9.521,1.892,26.245,2
0.156,-0.591,1.42,-0.305,13.794,33.386,2
0.184,-0.547,1.445,11.658,25.208,38.94,2
0.193,-0.562,1.426,21.912,36.926,44.25,2
0.231,-0.609,1.381,24.353,49.133,50.293,2
0.276,-0.635,1.346,17.334,58.289,56.885,2
0.295,-0.656,1.335,2.747,63.965,62.5,2
0.3,-0.671,1.314,-17.151,67.139,67.566,2
0.303,-0.626,1.269,-37.903,66.711,74.158,2
0.299,-0.539,1.22,-58.228,63.477,79.956,2
0.288,-0.441,1.149,-76.782,58.899,84.473,2
0.271,-0.346,1.086,-91.614,53.528,88.074,2
0.252,-0.257,1.029,-101.624,49.377,91.003,2
0.236,-0.177,0.972,-106.628,46.936,93.628,2
0.234,-0.138,0.936,-106.75,45.959,95.825,2
0.227,-0.095,0.898,-101.501,46.021,97.717,2
0.209,-0.053,0.877,-93.567,45.898,98.328,2
0.201,-0.027,0.878,-88.44,47.18,95.337,2
0.205,0.007,0.855,-83.679,47.363,93.384,2
0.201,0.031,0.852,-80.383,45.105,90.393,2
0.203,0.046,0.85,-78.796,43.518,87.097,2
0.197,0.065,0.863,-76.721,41.809,83.923,2
0.18,0.083,0.869,-75.867,41.26,80.75,2
0.167,0.102,0.85,-73.425,41.992,78.003,2
0.168,0.116,0.817,-70.068,43.884,76.172,2
0.179,0.122,0.795,-66.284,45.532,75.012,2
0.172,0.133,0.774,-62.073,46.753,73.486,2
0.186,0.165,0.75,-57.678,48.34,72.327,2
0.195,0.199,0.733,-53.345,48.218,72.754,2
0.192,0.213,0.717,-49.744,49.683,69.519,2
0.198,0.203,0.7,-46.204,51.086,67.261,2
0.227,0.198,0.681,-43.274,51.758,66.895,2
0.242,0.194,0.661,-40.161,50.415,69.946,2
0.241,0.179,0.647,-37.781,47.852,71.533,2
0.242,0.188,0.639,-37.292,43.03,70.618,2
0.243,0.21,0.633,-38.33,38.086,68.237,2
0.248,0.225,0.644,-40.1,33.691,64.636,2
0.251,0.223,0.646,-42.603,30.823,61.401,2
0.264,0.232,0.639,-44.189,28.259,59.937,2
0.276,0.252,0.623,-45.837,25.085,58.594,2
0.28,0.296,0.601,-46.57,21.24,56.396,2
0.274,0.33,0.619,-47.058,17.334,53.467,2
0.264,0.363,0.634,-45.471,14.404,50.11,2
0.272,0.396,0.629,-41.077,12.268,46.936,2
0.274,0.403,0.637,-36.987,10.742,43.457,2
0.281,0.387,0.659,-33.752,9.521,40.344,2
0.288,0.387,0.69,-29.297,8.972,37.598,2
0.308,0.391,0.717,-24.048,9.033,34.424,2
0.323,0.387,0.739,-18.494,9.094,31.25,2
0.334,0.381,0.753,-12.451,8.667,28.381,2
0.346,0.377,0.765,-7.141,8.057,25.452,2
0.353,0.37,0.772,-2.93,7.568,22.766,2
0.362,0.358,0.771,-0.61,7.324,20.386,2
0.375,0.331,0.76,-0.671,6.958,18.25,2
0.38,0.321,0.748,-3.54,5.92,16.968,2
0.375,0.371,0.732,-8.179,4.028,16.296,2
0.359,0.44,0.715,-13,1.282,14.282,2
0.338,0.465,0.702,-17.761,-1.892,11.108,2
0.322,0.448,0.721,-20.752,-4.944,8.911,2
0.318,0.407,0.755,-20.813,-5.859,7.69,2
0.32,0.385,0.777,-16.968,-6.042,6.775,2
0.335,0.384,0.8,-11.719,-5.493,5.615,2
0.341,0.369,0.823,-6.958,-5.249,4.15,2
0.335,0.346,0.821,-2.991,-5.127,2.38,2
0.34,0.338,0.813,-0.366,-4.761,1.526,2
0.351,0.339,0.817,0.977,-4.15,1.526,2
0.364,0.33,0.831,1.709,-3.662,0.977,2
0.369,0.33,0.844,2.808,-3.296,0.61,2
0.367,0.348,0.852,3.479,-3.235,0.122,2
0.367,0.344,0.863,4.211,-3.113,-0.305,2
0.37,0.328,0.872,4.7,-2.441,-0.305,2
0.374,0.334,0.873,4.456,-1.709,0.61,2
0.384,0.346,0.866,3.418,-0.793,1.16,2
0.394,0.348,0.855,1.77,-1.038,1.648,2
0.396,0.358,0.84,-0.854,-1.587,1.892,2
0.392,0.37,0.834,-3.967,-2.441,2.075,2
0.389,0.382,0.84,-5.615,-2.625,2.502,2
0.388,0.402,0.842,-5.371,-1.77,2.991,2
0.39,0.415,0.841,-3.967,-0.854,2.625,2
0.397,0.407,0.841,-3.174,-0.244,1.709,2
0.395,0.392,0.841,-3.174,-0.61,0.977,2
0.392,0.391,0.841,-4.089,-1.404,0.488,2
0.389,0.396,0.837,-5.615,-2.136,0.244,2
0.384,0.396,0.836,-7.08,-2.625,-0.183,2
0.372,0.396,0.823,-7.263,-2.747,-0.488,2
0.367,0.389,0.815,-6.592,-2.319,-0.671,2
0.369,0.386,0.814,-5.249,-1.221,-0.366,2
0.376,0.379,0.821,-3.418,0,-0.61,2
0.388,0.369,0.827,-2.197,0.854,-0.916,2
0.396,0.349,0.83,-2.197,0.61,-1.099,2
0.395,0.331,0.832,-2.869,0.122,-0.977,2
0.387,0.33,0.83,-3.174,0.061,-0.61,2
0.384,0.341,0.825,-2.502,0.854,0.305,2
0.391,0.347,0.817,-1.282,1.831,1.16,2
0.397,0.344,0.806,0.183,1.953,1.953,2
0.396,0.335,0.807,0.183,1.587,2.441,2
0.393,0.343,0.813,-0.977,0.61,3.174,2
0.385,0.363,0.812,-1.77,-0.122,3.601,2
0.379,0.374,0.808,-2.258,-0.244,4.028,2
0.375,0.377,0.809,-2.441,-0.305,4.395,2
0.369,0.378,0.811,-2.319,0.122,4.028,2
0.364,0.387,0.817,-1.648,0.671,3.723,2
0.364,0.399,0.821,-0.366,1.16,2.869,2
0.37,0.394,0.818,1.099,1.282,2.075,2
0.373,0.376,0.816,1.831,1.221,0.977,2
0.377,0.366,0.816,1.526,0.793,0.366,2
0.376,0.364,0.829,0.549,0.244,0.366,2
0.37,0.355,0.839,0,-0.183,0.366,2
0.37,0.356,0.847,0.793,0.244,0.977,2
0.373,0.363,0.845,1.953,1.038,1.526,2
0.378,0.358,0.845,3.174,1.526,1.587,2
0.381,0.346,0.849,3.296,1.404,1.526,2
0.38,0.345,0.849,2.319,0.977,1.709,2
0.379,0.357,0.848,0.366,0.732,1.831,2
0.377,0.374,0.839,-1.404,0.488,2.075,2
0.374,0.379,0.837,-2.197,0.183,1.77,2
0.335,-0.557,1.319,0.244,6.226,7.324,2
0.294,-0.582,1.363,-3.174,10.254,13.428,2
0.359,-0.61,1.371,-7.202,14.099,23.193,2
0.39,-0.646,1.379,-15.808,9.094,30.273,2
0.351,-0.629,1.4,-30.518,-0.366,32.898,2
0.264,-0.578,1.407,-45.41,-3.601,37.048,2
0.226,-0.541,1.39,-57.251,3.845,41.016,2
0.262,-0.481,1.359,-64.941,13.977,43.457,2
0.284,-0.397,1.314,-68.359,21.912,50.11,2
0.26,-0.358,1.253,-67.871,26.55,56.519,2
0.255,-0.338,1.193,-65.918,28.87,58.594,2
0.243,-0.278,1.16,-62.683,29.846,59.509,2
0.222,-0.233,1.134,-58.228,32.593,61.035,2
0.221,-0.23,1.109,-54.626,36.682,62.805,2
0.234,-0.215,1.077,-53.528,40.771,64.697,2
0.251,-0.203,1.045,-54.993,43.823,66.162,2
0.253,-0.196,1.017,-58.411,44.861,67.078,2
0.248,-0.19,0.991,-63.477,45.105,68.848,2
0.25,-0.185,0.957,-68.542,44.495,70.313,2
0.25,-0.161,0.917,-72.021,42.358,71.899,2
0.256,-0.132,0.87,-73.547,38.757,72.693,2
0.255,-0.103,0.841,-74.524,34.607,71.167,2
0.254,-0.058,0.814,-73.73,30.273,71.594,2
0.24,-0.019,0.797,-72.876,27.344,71.045,2
0.231,0.011,0.78,-72.571,26.428,69.458,2
0.24,0.009,0.791,-72.998,26.978,67.688,2
0.243,0.004,0.802,-72.266,28.076,66.589,2
0.233,0.022,0.795,-69.519,28.198,65.979,2
0.229,0.035,0.778,-68.054,29.541,64.88,2
0.239,0.062,0.75,-65.918,31.25,64.819,2
0.247,0.083,0.736,-63.965,32.959,63.293,2
0.243,0.081,0.721,-61.523,35.583,62.744,2
0.251,0.093,0.696,-57.922,38.269,62.683,2
0.275,0.105,0.685,-54.626,39.307,62.012,2
0.289,0.138,0.662,-52.185,40.1,61.279,2
0.299,0.176,0.643,-49.866,39.368,60.791,2
0.305,0.212,0.633,-47.974,36.682,60.181,2
0.307,0.243,0.639,-46.082,32.41,61.89,2
0.305,0.246,0.646,-45.288,30.579,61.584,2
0.319,0.247,0.646,-44.8,28.809,60.303,2
0.327,0.245,0.638,-44.312,26.794,59.021,2
0.335,0.225,0.639,-45.166,24.658,58.411,2
0.33,0.226,0.632,-46.509,21.79,57.8,2
0.323,0.245,0.623,-49.438,18.677,56.213,2
0.327,0.271,0.633,-54.382,16.418,54.565,2
0.318,0.309,0.643,-60.059,14.709,53.406,2
0.296,0.342,0.665,-65.369,13.367,51.208,2
0.295,0.395,0.664,-68.848,12.939,49.255,2
0.294,0.443,0.65,-67.139,12.329,47.607,2
0.29,0.455,0.652,-63.049,11.414,44.373,2
0.276,0.473,0.662,-56.335,10.864,41.199,2
0.271,0.488,0.679,-47.119,11.414,38.147,2
0.271,0.498,0.695,-36.316,13.489,34.607,2
0.287,0.51,0.706,-24.841,16.113,31.128,2
0.31,0.494,0.72,-14.099,18.066,27.405,2
0.328,0.464,0.74,-5.737,18.677,23.865,2
0.345,0.438,0.757,-0.427,18.86,20.935,2
0.356,0.407,0.761,2.197,18.86,18.494,2
0.366,0.377,0.751,2.625,18.738,16.785,2
0.375,0.364,0.748,1.587,18.188,16.479,2
0.385,0.375,0.747,0.305,17.517,16.602,2
0.393,0.401,0.742,0.427,16.541,16.235,2
0.388,0.408,0.749,0.977,14.954,15.259,2
0.383,0.399,0.766,0.366,13.367,14.771,2
0.385,0.383,0.774,-1.526,11.841,14.343,2
0.388,0.36,0.781,-5.31,10.315,14.099,2
0.392,0.372,0.786,-9.399,8.545,14.465,2
0.382,0.416,0.788,-12.024,6.409,14.16,2
0.373,0.446,0.795,-13.245,4.944,12.939,2
0.369,0.459,0.793,-12.817,4.456,11.536,2
0.362,0.464,0.79,-10.376,4.517,10.315,2
0.365,0.464,0.783,-7.812,5.066,8.911,2
0.376,0.463,0.78,-5.432,5.676,8.057,2
0.381,0.447,0.783,-3.357,5.554,7.019,2
0.384,0.437,0.783,-1.221,4.883,5.371,2
0.389,0.438,0.778,0.427,3.723,4.272,2
0.389,0.431,0.779,0.793,2.625,3.296,2
0.391,0.417,0.779,0.061,1.648,2.625,2
0.396,0.406,0.785,-1.465,0.732,2.319,2
0.398,0.411,0.789,-3.174,-0.183,2.319,2
0.395,0.411,0.794,-4.7,-1.282,2.197,2
0.389,0.398,0.795,-6.47,-2.136,1.892,2
0.388,0.403,0.795,-7.629,-2.563,2.136,2
0.392,0.42,0.805,-7.568,-2.747,2.258,2
0.388,0.411,0.829,-6.348,-2.808,1.587,2
0.388,0.406,0.844,-4.272,-2.502,1.16,2
0.39,0.413,0.855,-2.197,-1.648,1.282,2
0.397,0.409,0.852,-1.099,-0.366,1.465,2
0.401,0.389,0.85,-1.526,0.061,1.77,2
0.404,0.388,0.846,-3.235,0.366,2.136,2
0.401,0.404,0.835,-5.005,0.671,2.197,2
0.398,0.418,0.824,-5.859,1.221,1.831,2
0.404,0.427,0.813,-6.104,2.197,1.648,2
0.42,0.427,0.802,-6.653,2.991,1.587,2
0.427,0.418,0.79,-7.568,2.991,1.343,2
0.428,0.427,0.776,-8.301,2.625,1.404,2
0.425,0.444,0.767,-8.545,2.014,1.587,2
0.423,0.444,0.754,-7.874,1.648,1.343,2
0.426,0.438,0.742,-5.92,0.854,1.16,2
0.425,0.435,0.741,-4.333,0.061,1.099,2
0.42,0.431,0.751,-3.113,-0.305,1.282,2
0.421,0.424,0.75,-1.77,-0.183,1.404,2
0.42,0.41,0.747,-0.366,-0.549,1.709,2
0.421,0.411,0.743,1.16,-0.793,2.075,2
0.417,0.4,0.753,1.831,-1.587,2.136,2
0.403,0.392,0.764,1.892,-2.319,2.014,2
0.392,0.401,0.777,1.282,-2.625,2.136,2
0.39,0.406,0.79,0.488,-2.441,2.563,2
0.387,0.402,0.8,-0.671,-2.014,2.686,2
0.384,0.407,0.806,-1.892,-1.343,2.991,2
0.381,0.422,0.809,-2.502,-0.427,2.747,2
0.382,0.431,0.807,-2.38,0.671,2.136,2
0.386,0.429,0.8,-1.77,1.587,1.587,2
0.394,0.422,0.792,-0.793,2.136,1.16,2
0.399,0.419,0.785,-0.061,2.625,0.549,2
0.4,0.418,0.783,0.244,2.93,-0.122,2
0.404,0.418,0.781,0.183,2.869,-0.488,2
0.403,0.419,0.776,0.61,2.93,-0.671,2
0.403,0.415,0.775,0.732,2.869,-0.793,2
0.371,-0.454,1.271,0.061,19.897,10.376,2
0.395,-0.482,1.313,-1.221,16.113,15.686,2
0.377,-0.519,1.35,-7.141,8.484,20.02,2
0.318,-0.513,1.377,-19.104,5.066,22.583,2
0.266,-0.468,1.384,-45.654,21.362,28.015,2
0.334,-0.401,1.336,-55.908,30.762,30.884,2
0.347,-0.358,1.284,-62.622,36.011,38.757,2
0.334,-0.34,1.242,-66.956,37.598,44.312,2
0.319,-0.309,1.218,-69.214,37.659,46.448,2
0.321,-0.27,1.201,-70.129,39.001,47.791,2
0.318,-0.238,1.185,-68.787,41.443,49.561,2
0.312,-0.214,1.161,-66.711,45.166,51.758,2
0.321,-0.203,1.133,-66.345,49.194,53.589,2
0.326,-0.18,1.099,-68.42,52.673,55.115,2
0.336,-0.174,1.062,-72.876,54.749,56.03,2
0.338,-0.164,1.017,-77.209,55.603,57.556,2
0.338,-0.158,0.979,-80.322,54.199,59.998,2
0.327,-0.144,0.944,-81.421,51.636,62.195,2
0.326,-0.117,0.916,-80.444,49.011,63.843,2
0.33,-0.093,0.883,-78.125,45.898,65.063,2
0.33,-0.087,0.861,-76.294,42.603,65.613,2
0.323,-0.084,0.846,-75.562,39.978,66.223,2
0.322,-0.074,0.837,-76.111,37.354,66.589,2
0.321,-0.057,0.827,-77.942,35.217,66.65,2
0.318,-0.039,0.801,-79.285,33.875,66.406,2
0.306,-0.032,0.777,-81.116,33.203,66.04,2
0.307,-0.006,0.757,-82.703,33.447,66.711,2
0.29,0.025,0.739,-82.764,34.119,66.162,2
0.298,0.042,0.727,-81.909,36.682,65.857,2
0.295,0.069,0.719,-79.773,38.94,65.186,2
0.308,0.102,0.697,-74.829,42.664,67.139,2
0.319,0.091,0.683,-67.627,43.945,68.42,2
0.316,0.096,0.663,-61.157,43.945,69.397,2
0.311,0.127,0.651,-55.42,43.823,69.58,2
0.31,0.153,0.641,-51.758,43.335,68.237,2
0.313,0.173,0.63,-49.194,42.419,66.467,2
0.314,0.182,0.626,-48.035,41.199,65.369,2
0.315,0.184,0.619,-46.936,39.795,64.941,2
0.312,0.19,0.624,-46.265,38.513,64.941,2
0.309,0.215,0.621,-47.302,38.513,65.552,2
0.311,0.239,0.609,-48.462,37.781,65.674,2
0.317,0.25,0.603,-51.453,36.194,65.002,2
0.319,0.268,0.601,-55.786,33.569,63.538,2
0.32,0.286,0.606,-59.265,30.212,61.523,2
0.306,0.316,0.596,-60.364,27.039,59.998,2
0.3,0.357,0.584,-59.143,25.208,58.35,2
0.31,0.406,0.575,-55.481,24.109,56.885,2
0.317,0.443,0.572,-49.194,23.01,55.542,2
0.317,0.469,0.585,-41.138,22.278,53.04,2
0.312,0.482,0.597,-32.227,21.057,49.866,2
0.315,0.5,0.593,-23.315,20.325,46.57,2
0.321,0.508,0.593,-15.564,19.47,43.213,2
0.321,0.491,0.602,-10.132,18.799,40.405,2
0.334,0.477,0.614,-5.798,18.066,38.025,2
0.344,0.469,0.637,-2.747,17.517,35.217,2
0.351,0.465,0.652,-0.916,16.479,32.593,2
0.369,0.46,0.679,-0.488,14.771,30.334,2
0.367,0.463,0.704,-1.953,12.573,28.503,2
0.352,0.473,0.725,-2.869,11.108,26.611,2
0.359,0.486,0.734,-0.977,10.742,24.475,2
0.368,0.488,0.73,2.319,11.23,22.461,2
0.381,0.478,0.735,5.493,11.719,20.508,2
0.396,0.471,0.743,8.118,11.536,19.287,2
0.401,0.46,0.74,9.033,10.803,17.578,2
0.404,0.447,0.746,7.568,9.399,16.052,2
0.414,0.445,0.755,4.272,8.24,15.564,2
0.414,0.423,0.769,0.793,6.775,15.076,2
0.41,0.395,0.781,-2.319,6.531,15.015,2
0.419,0.402,0.774,-3.052,6.958,15.564,2
0.434,0.419,0.773,-2.808,7.263,15.503,2
0.442,0.437,0.773,-0.183,7.263,15.747,2
0.449,0.434,0.772,3.601,7.385,15.686,2
0.456,0.433,0.784,6.287,7.324,15.564,2
0.457,0.438,0.79,8.118,7.202,15.686,2
0.458,0.45,0.788,8.179,6.409,15.686,2
0.443,0.47,0.782,5.92,5.432,15.503,2
0.431,0.495,0.768,2.319,4.944,15.381,3
0.426,0.509,0.754,-1.831,4.333,15.259,3
0.428,0.521,0.741,-6.47,3.601,14.404,3
0.42,0.536,0.75,-11.536,1.953,13.306,3
0.409,0.553,0.758,-16.296,0.671,11.78,3
0.399,0.563,0.755,-18.372,0.183,10.071,3
0.394,0.576,0.742,-18.738,-0.061,7.812,3
0.391,0.59,0.726,-18.25,-0.488,5.188,3
0.399,0.587,0.722,-16.479,-0.305,2.93,3
0.416,0.579,0.716,-13.367,-0.061,0.854,3
0.426,0.558,0.729,-9.644,-0.916,-0.977,3
0.425,0.529,0.732,-5.615,-1.526,-2.38,3
0.426,0.502,0.732,-2.441,-1.648,-3.296,3
0.434,0.477,0.737,-0.732,-1.709,-3.479,3
0.443,0.443,0.737,-0.671,-1.831,-3.418,3
0.447,0.428,0.732,-0.916,-2.38,-3.174,3
0.441,0.433,0.724,-1.526,-2.93,-2.563,3
0.439,0.432,0.718,-1.648,-2.808,-1.831,3
0.445,0.417,0.72,-1.587,-2.441,-0.793,3
0.445,0.409,0.719,-1.404,-2.563,0.366,3
0.448,0.417,0.719,-1.404,-2.625,1.343,3
0.454,0.424,0.719,-1.343,-2.563,2.197,3
0.453,0.431,0.723,-0.793,-2.258,2.869,3
0.452,0.437,0.725,-0.061,-2.319,3.357,3
0.448,0.444,0.722,0.732,-2.075,3.845,3
0.449,0.45,0.723,1.343,-1.709,4.456,3
0.448,0.453,0.734,1.953,-1.404,4.7,3
0.447,0.448,0.744,1.77,-1.282,5.127,3
0.444,0.446,0.744,1.343,-1.038,5.493,3
0.435,0.46,0.756,0.061,-0.671,6.287,3
0.423,0.471,0.765,-1.892,-0.183,6.714,3
0.413,0.473,0.769,-2.747,0.488,6.531,3
0.411,0.479,0.774,-2.625,1.465,6.104,3
